"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewRatingScore","reviewTitle","reviewUrl"
"MoneyLion","false","Hi Erica. We’re glad to see you’re roaring away with MoneyLion! Thanks for leaving us such a positive review! Your feedback means the world to us!","2022-02-18T12:14:18.000Z","MoneyLion always helps me when I need that little extra boost. Thanks MoneyLion! By far the best cash advance app on the market","5","MoneyLion always helps me when I need…","https://trustpilot.com/reviews/620f8d9abc5a51af69c66218"
"MoneyLion","false","Hi Nicole!Thank you for bringing this to our attention. We apologize for the inconvenience this has caused you, we want to get you the funds you were supposed to receive, please email us at CustomerAdvocacy@moneylion.com referencing ticket #MLWZEQ6P: and a member of our team will reach you ASAP!","2022-02-18T10:00:08.000Z","Money lion has not paid out my credit builder plus loan for over a month , each time I am told 3-5 days but the problem with my funding is “delayed” each time. I would not recommend getting this loan with them as they may never release your funds and customer service was useless.","1","Money lion has not paid out my credit…","https://trustpilot.com/reviews/620f6e28441cb9c2473cd558"
"MoneyLion","false","Thanks for leaving us a rawr-some review — we take pride in responses like yours","2022-02-18T02:20:40.000Z","Absolutely amazing!! I highly recommend using MoneyLion!!","5","Absolutely amazing!","https://trustpilot.com/reviews/620f0278441cb9c2473c9cd9"
"MoneyLion","false","Hello Derrelle. Our Pride is over here smiling from mane to mane! Thanks for sharing such a positive review!","2022-02-18T01:06:51.000Z","Date of experience: February 18, 2022","5","I love it best thing I’ve ever got","https://trustpilot.com/reviews/620ef12bbc5a51af69c5fd71"
"MoneyLion","false","Hi Jess, we appreciate you taking the time to leave us this wonderful review!","2022-02-17T21:32:22.000Z","Good app. Straightforward and helpful","5","Good app","https://trustpilot.com/reviews/620ebee6bc5a51af69c5e5dc"
"MoneyLion","false","*Thanks so much for your feedback, Grady! We’re really glad you enjoyed our Instacash. We’ve found it’s a definite customer favorite. Thanks again for the review and for being such a great customer!*","2022-02-17T20:46:46.000Z","Date of experience: February 17, 2022","4","Love MoneyLions Instacash options!","https://trustpilot.com/reviews/620eb436441cb9c2473c788b"
"MoneyLion","false","Thanks for bringing this to our attention, Jay. We appreciate your feedback and understand how inconvenient this can be. Please send an email to CustomerAdvocacy@moneylion.com and include reference number [MLFPGURE] in the subject line and our team will assist.","2022-02-17T19:56:45.000Z","They closed my account and kept my money that's all don't do anything with them it cost me 500 to learn this. I have done this and I was told point blank I will never get my money I have screen shots of it.","1","Making people homeless","https://trustpilot.com/reviews/620e8bedbc5a51af69c5b047"
"MoneyLion","false","Hi Chazz, we are happy to hear that you are pleased. Thank you for the 4-star review. If you have any questions please feel free to reach out to us at moneylion.com/contactus","2022-02-17T17:24:09.000Z","Some changed with the cash part but pretty solid app","4","Overrall","https://trustpilot.com/reviews/620e84b9bc5a51af69c5a637"
"MoneyLion","false","Hello Jessica, thank you so much for choosing MoneyLion!","2022-02-17T16:38:20.000Z","Always there when need absolutely love this app I was even approved for a loan instantly","5","Always there when need absolutely love…","https://trustpilot.com/reviews/620e79fcbc5a51af69c596e5"
"MoneyLion","false","Hi Crystal, Thanks so much for this positive review! Your words left a lasting impression!","2022-02-17T13:49:32.000Z","Date of experience: February 17, 2022","5","I love this app!!!","https://trustpilot.com/reviews/620e526c441cb9c2473bffcd"
"MoneyLion","false","Hi Tia! Thanks so much for your feedback! We’re really glad that you are enjoying our Instacash product. We’ve found it’s a definite customer favorite. Thanks again for the review and for being such a great customer!","2022-02-16T17:08:46.000Z","I love this app!It’s reliable if you pay your loan on time you can get a urgent cash advance super cool app!","5","Love this app!Awesome","https://trustpilot.com/reviews/620d2f9ebc5a51af69c47f74"
"MoneyLion","false","Hello Crystal, we are so happy to hear that we are able to help you when in need. Thank you for choosing MoneyLion!","2022-02-16T10:52:47.000Z","Date of experience: February 16, 2022","5","Very helpful.","https://trustpilot.com/reviews/620cd77fbc5a51af69c40189"
"MoneyLion","false","Thank you so much for taking the time to leave us a 5-star rating and positive review - it&#x27;s much appreciated! It’s members like you that help make MoneyLion ROAR! Thanks again for being the best part of MoneyLion.","2022-02-15T23:19:35.000Z","Date of experience: February 15, 2022","5","Trustworthy and great service!","https://trustpilot.com/reviews/620c3507441cb9c2473a43fa"
"MoneyLion","false","Hello Adriane. Thanks for leaving us such a positive review!","2022-02-15T21:49:34.000Z","Date of experience: February 15, 2022","5","Awsome loans","https://trustpilot.com/reviews/620c1fee441cb9c2473a36b8"
"MoneyLion","false","Hi Fredrick, Thanks for the awesome review! We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. #HereWeRoar","2022-02-15T20:46:21.000Z","Better than a regular bank. I'm able to work on my credit, and the Instacash is great as well!","5","Better than a regular bank","https://trustpilot.com/reviews/620c111d441cb9c2473a29c7"
"MoneyLion","false","Hello Torrey. Thank you for being a great customer, we appreciate the kind words!","2022-02-15T18:40:38.000Z","Date of experience: February 15, 2022","5","this is gggreat!","https://trustpilot.com/reviews/620bf3a6bc5a51af69c36967"
"MoneyLion","false","Hi Ricky. Thank you so much for taking the time to leave us a wonderful review, and thank you for choosing MoneyLion!","2022-02-15T18:03:33.000Z","everyone said no but money lion helped me get cash right away","5","everyone said no but money lion helped…","https://trustpilot.com/reviews/620beaf5bc5a51af69c35d72"
"MoneyLion","true","Hi Kody, we appreciate the kind words with your 5-star rating!","2022-02-15T11:30:06.000Z","Easy to use and great membership rewards","5","Awesome","https://trustpilot.com/reviews/620b8ebebc5a51af69c2db76"
"MoneyLion","false","Hi Jose. Thank you for taking the time to share this review. We are so happy to assist during your time of need. We hope to continue providing you the financial assistance you need. Thanks for being a member of the MoneyLion Community!","2022-02-15T01:56:00.000Z","Date of experience: February 15, 2022","5","Awesome helped me out very reasonable","https://trustpilot.com/reviews/620b0830441cb9c247392199"
"MoneyLion","false","Hello Monica. Thank you for sharing your review! We are so thankful that you chose MoneyLion to assist in your financial journey!","2022-02-14T23:31:16.000Z","I have has a very nice experience with money lion","5","I have has a very nice experience with…","https://trustpilot.com/reviews/620ae644bc5a51af69c2798c"
"MoneyLion","false","Hi Richard, thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-02-14T22:35:52.000Z","Date of experience: February 14, 2022","5","Best banking app hands down","https://trustpilot.com/reviews/620ad948441cb9c2473911a6"
"MoneyLion","false","Hi Gregory! We are happy to hear you enjoy our app. We are over here celebrating all of your financial wins and rest assured MoneyLion has your back! 🦁","2022-02-14T21:17:18.000Z","Date of experience: February 14, 2022","5","Great app!!!!","https://trustpilot.com/reviews/620ac6debc5a51af69c266ca"
"MoneyLion","false","Hi K-!Thanks for leaving us such a positive review! Your feedback means the world to us! We take pride in helping members like you achieve their financial goals each step of the way. Thanks for being the best part of MoneyLion.","2022-02-13T23:08:19.000Z","Pretty cool app, I really like the way it works and it’s super easy to use.","5","Pretty cool app","https://trustpilot.com/reviews/62098f63bc5a51af69c15fe3"
"MoneyLion","false","Hi Gabriel! Thank you for taking the time to share this review. We are so happy to assist you during your time of need. We hope to continue providing you with the financial assistance you need. Thanks for being a member of the MoneyLion Community!","2022-02-13T21:26:02.000Z","It has been wonderful using MoneyLion! No hidden fees and it has helped me buy things when I need them before I get my paycheck. I have also been able to pay bills on time avoiding overdraft fees and late fees! I recommend it to everyone!","5","Great experience","https://trustpilot.com/reviews/6209776abc5a51af69c1545a"
"MoneyLion","false","Hi Tinamarie! Thank you for the great review! We’re so happy to hear of this experience, and we hope to continue providing the assistance you deserve!","2022-02-13T20:37:40.000Z","I was having problems with my finances and was able to use MoneyLion to help me through a difficult time.","5","I was having problems with my finances…","https://trustpilot.com/reviews/62096c14bc5a51af69c14cf0"
