"companyName","isReviewVerified","reviewCompanyResponse","reviewDate","reviewDescription","reviewLanguage","reviewRatingScore","reviewTitle","reviewUrl"
"OneMain Financial","false","We love to read great things about our customers’ interactions with Naira. Thank you for sharing your experience with us! -SG
","2023-12-13T02:25:23.000Z","I am writing to express my utmost satisfaction and appreciation for the exceptional service provided by your loan consultant, Naira C. My experience working with Naira has been nothing short of excellent, and I believe she truly deserves recognition as a model employee.

Naira's positive attitude throughout the entire process was truly refreshing. It made the often stressful experience of securing a loan significantly more manageable. Her prompt responses to my inquiries demonstrated a high level of professionalism and dedication to customer service. No matter the complexity of my questions, Naira consistently provided thorough and clear answers, instilling confidence in every step of the process.

One of the standout qualities that I deeply appreciate about Naira is her patience. There were moments when I needed extra time to understand certain aspects of the loan agreement, and Naira was incredibly patient and understanding. This made me feel valued as a client, and I never felt rushed or pressured to make decisions.

Furthermore, Naira's commitment to courtesy and respect was evident throughout our interactions. At no point did she display any hint of rudeness or impatience, even when faced with challenging situations. This level of professionalism and kindness significantly contributed to the overall positive experience I had with your company.

In summary, Naira C has truly exceeded my expectations as a loan consultant. Her exemplary service, positive demeanor, promptness, patience, and respectful approach make her an outstanding asset to your team. I believe recognizing and acknowledging employees like Naira is essential for fostering a culture of excellence within your organization.

Please extend my sincerest gratitude to Naira and consider this as a heartfelt shout-out to her exemplary performance.

Thank you for maintaining such high standards of customer service.

Sincerely,
Edward A","all","5","Shout Out","https://trustpilot.com/reviews/6578f9f2f43810fe84d94b08"
"OneMain Financial","true","Thank you so much for taking the time to leave us this amazing review about your experience with Katirya. We're so glad we could help. -SG
","2023-12-13T00:27:44.000Z","I was beyond overwhelmed, and felt like My back was against the wall until OneMain emailed letting Me know I possibly could refinance the previous..
Successful & comfortable is an understatement!
Thanks again Katirya, You're 1 of the best to do it!","all","5","In the nick of time once more!","https://trustpilot.com/reviews/6578da9b44fcb1e66bef9011"
"OneMain Financial","true","We really appreciate you taking the time to leave such a positive review. We aim to provide an excellent experience for all of our customers and we are so happy that we were able to do that for you. Thanks again! -SG
","2023-12-12T16:51:00.000Z","The original person that was supposed to handle my loan set up a time to call and blew me off. Then I get an email about the “closing” it leaves an address but doesn’t state whether it was a call or an in-person. We went to the address and the man who answered the door was very polite and stated that this dude had an unexpected “emergency” and would have an agent reach out to us.

We spoke with a fairly new agent Latia and she was AMAZING! Every question we had she answered and every text was responded to in record time. She did such an amazing job and how she was able to gain permission to speak with me because my husband drives for a living and cannot legally be on the phone was something I’ve never seen in a company and I’ve been in banking for over 14 yrs! Plz give her this msg and her kiddos within the building because she set the bar and I’m coming back for multiple other loans if needed. Tysm Latia for leaving that lasting impression, you have a client for life with us! Bravo!!!!","all","5","Latia set the bar high for the rest of the agent","https://trustpilot.com/reviews/657873536a26393abcbb9b0d"
"OneMain Financial","true","Hi there Nicole! Thank you for your kind words. Every step counts and leads to better financial health. We’re proud to be on the journey with you. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-12T04:26:55.000Z","It wasn’t time consuming and I received the funds fast.","all","5","It wasn’t time consuming and I received…","https://trustpilot.com/reviews/6577c4ee9b2448a9b8d86248"
"OneMain Financial","true","That's what we love to hear, Sheila! Thank you for sharing your experience with us. Our team members work very hard to make sure they understand and meet our customer's needs! -SG
","2023-12-12T02:38:51.000Z","Date of experience: December 06, 2023","all","5","Great customer service agent","https://trustpilot.com/reviews/6577ab9bdd29f5947bc07e5e"
"OneMain Financial","false","Our application process takes into consideration many different variables. To evaluate your situation we need to take a closer look at your full application: https://spr.ly/OMFBranches. Thanks for considering OneMain Financial - have a great day. -SG","2023-12-12T02:23:27.000Z","I have had several dealings with them and have never had anything go smoothly. I am a salesman at a dealership where we have about 20 banks, and sell between 100 to 150 cars a month. Yet we only do about 1 a month through them because they are RIDICOLOUS and ask for everything they can think of.

I am talking about birth certificates, socials bill, all bank statements (even though already had paystubs and proof of income wasn't even stated on the main approval!).It seems they want to collect as much unnecessary info as they can on every client they get. Everytime is atleast a 2 day ordeal (latest has taken 3 days), when any other bank takes MINUTES.

Once they get the buyers on the phone, they throw everything they can at them to get more money for things like gap, roadside etc. And will not take a simple no!

I have been in the car business for 20 years and have sold thousands of cars and we HAVE NEVER dispised a bank as much as this one. Do yourself a favor and stay away.","all","1","Stay away! Coming from an autosalesman who deals with banks daily for a living","https://trustpilot.com/reviews/6577a7feb3c1e405391c6f33"
"OneMain Financial","false","We are very happy to hear about your positive experience with Beverly. We look forward to helping you reach your goals. -SG
","2023-12-12T01:59:55.000Z","My loan officer Beverly was very professional, knowledgeable and courteous. Beverly kept me informed throughout the process of my application status. The online application was very user friendly and documents were easy to upload. I received an approval the same day. I would definitely recommend one main financial to my friends and family or anyone who may need a financial resource, thanks Beverly for assisting me!","all","5","Excellent customer service …","https://trustpilot.com/reviews/6577a27bfb6c45627802ba7d"
"OneMain Financial","true","Hello John! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-11T20:37:48.000Z","Loan process was simple and quick. Will definitely will consider giving them more business job the future.","all","5","Loan process was simple and quick","https://trustpilot.com/reviews/657756fb2a856e7262ad314f"
"OneMain Financial","true","Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-11T20:19:53.000Z","Date of experience: August 30, 2023","all","5","Very professional","https://trustpilot.com/reviews/657752c8f1de4a896dcfed50"
"OneMain Financial","true","Hi Darrell. Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-11T18:13:00.000Z","My representative Daisy was on top of everything and helped me out in every way possible","all","5","My representative Daisy was on top of…","https://trustpilot.com/reviews/6577350c6389ffa4bb552cc3"
"OneMain Financial","true","Hi Douglas! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-11T03:06:08.000Z","Date of experience: December 06, 2023","all","5","Very professional and polite.","https://trustpilot.com/reviews/657660801e988af21a722545"
"OneMain Financial","true","Hello Dustin! Putting customers first is what we’re all about. Thanks for the positive feedback. Don't forget: You may also manage your account online with our online account management tool, which you can find here: http://spr.ly/AccountManagement -SG
","2023-12-10T13:56:43.000Z","One Main Financial provided me with funds when I needed them the most. The process was quick and easy. Theyvwere very courteous and friendly.","all","5","One Main Financial a great place with…","https://trustpilot.com/reviews/6575a77aa975e5fec064099b"
"OneMain Financial","true","We appreciate your awesome review about your experience with Dalton! We strive to provide excellent service to all customers. Thank you! -SG
","2023-12-09T18:32:48.000Z","Dalton is extremely helpful and nice and is great at his job.","all","5","Dalton is extremely helpful and nice…","https://trustpilot.com/reviews/657496af143b4d8b7a3460be"
